"ID","Perf_Duration","Perf_2/5Y_EUR","Perf_5/10Y_EUR","Perf_2/10Y_EUR","Perf_10/30Y_EUR","Perf_USD_2Y","Perf_USD_5Y","Perf_USD_10Y","Perf_USD_30Y","Perf_GBP_2Y","Perf_GBP_5Y","Perf_GBP_10Y","Perf_GBP_30Y","Perf_JPY_2Y","Perf_JPY_10Y","Perf_JPY_30Y","Perf_2Y_VS_Schatz","Perf_5Y_VS_Bobl","Perf_10Y_VS_Bund","Perf_30Y_VS_Buxl","Perf_BE_Inflation_EUR","Perf_BE_Inflation_2","Perf_BE_Inflation_3","Perf_Portage_Inflation","Perf_RV_Germany_1_3Y","Perf_RV_Finland_1_3Y","Perf_RV_Netherlands_1_3Y","Perf_RV_Austria_1_3Y","Perf_RV_France_1_3Y","Perf_RV_Belgium_1_3Y","Perf_RV_Spain_1_3Y","Perf_RV_Italy_1_3Y","Perf_RV_Ireland_1_3Y","Perf_RV_Portugal_1_3Y","Perf_RV_Germany_3_5Y","Perf_RV_Finland_3_5Y","Perf_RV_Netherlands_3_5Y","Perf_RV_Austria_3_5Y","Perf_RV_France_3_5Y","Perf_RV_Belgium_3_5Y","Perf_RV_Spain_3_5Y","Perf_RV_Italy_3_5Y","Perf_RV_Ireland_3_5Y","Perf_RV_Portugal_3_5Y","Perf_RV_Germany_7_10Y","Perf_RV_Finland_7_10Y","Perf_RV_Netherlands_7_10Y","Perf_RV_Austria_7_10Y","Perf_RV_France_7_10Y","Perf_RV_Belgium_7_10Y","Perf_RV_Spain_7_10Y","Perf_RV_Italy_7_10Y","Perf_RV_Ireland_7_10Y","Perf_RV_Portugal_7_10Y","Perf_RV_Germany_15+Y","Perf_RV_Finland_15+Y","Perf_RV_Netherlands_15+Y","Perf_RV_Austria_15+Y","Perf_RV_France_15+Y","Perf_RV_Belgium_15+Y","Perf_RV_Spain_15+Y","Perf_RV_Italy_15+Y","Perf_RV_Ireland_15+Y","Perf_RV_Portugal_15+Y","Perf_EuroDollar_Futures","Perf_3_Months_Euro_Euribor_IR_Future","Perf_USD_Courbe_2_10","Perf_USD_Courbe_10_30","Perf_GBP_Courbe_2_10","Perf_JPY_Courbe_2_10","Perf_JPY_Courbe_10_30","Perf_Agencies_Supranational","Perf_Covered_Swap_Spread","Perf_Greece_2Y","Perf_Greece_5Y","Perf_Greece_10Y","Perf_Greece_30Y","Perf_USD_Hedge","Perf_GBP_Hedge","Perf_JPY_Hedge"
"1/1/1970","4.2990369796753","0","0","0","0","0","0","0.069754160940647","0","0","0","0.78350567817688","0","0","0","0","0","0","0","0","0.093409053981304","0","0","0","0","0","0","0","0","0","0","0","0","0","0.53408282995224","0","0","0","0","0","-0.060318116098642","-0.037781603634358","0","-0.016797062009573","0.56706887483597","0","0","0","0","0","-0.22897136211395","-0.16710649430752","0","0","1.4352506399155","0","0","0","0","0","-0.30822575092316","-0.73140156269073","0","-0.044124700129032","0","0","0","0","0","0","0","-0.10752183198929","0","0","0.020829487591982","0","0","4.8758185585029E-5","3.7978948967066E-5","0"
"1/1/1900","-0.37151351571083","0","0","0","0","0","0","0.91841500997543","0","0","0","0.14400377869606","0","0","0","0","0","0","0","0","-0.38878306746483","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.19676983356476","0","0","0","0","0","0.053015269339085","0.065640836954117","0","0.016076933592558","-0.049052491784096","0","0","0","0","0","0.069543100893497","0.29245549440384","0","0","0.049083895981312","0","0","0","0","0","0.1596621721983","0.75026494264603","0","0.030615577474236","0","0","0","0","0","0","0","-0.27847963571549","0","0","0.11089967936277","0","0","4.8758185585029E-5","3.7978948967066E-5","0"
"1/2/1900","0.76477390527725","0","0","0","0","0","0","-0.20087768137455","0","0","0","-0.32735747098923","0","0","0","0","0","0","0","0","-1.15372133255","0","0","0","0","0","0","0","0","0","0","0","0","0","0.087450549006462","0","0","0","0","0","-0.060321215540171","-0.051558002829552","0","-0.022775951772928","0.10084098577499","0","0","0","0","0","-0.092526353895664","-0.25576612353325","0","0","0.45986983180046","0","0","0","0","0","-0.13494090735912","-0.57704848051071","0","-0.029177743941546","0","0","0","0","0","0","0","-0.092486530542374","0","0","-0.3193045258522","0","0","4.8024900024757E-5","3.7366502510849E-5","0"
"1/3/1900","3.2903566360474","0","0","0","0","0","0","0.33959183096886","0","0","0","0.7837547659874","0","0","0","0","0","0","0","0","1.9085626602173","0","0","0","0","0","0","0","0","0","0","0","0","0","0.43276110291481","0","0","0","0","0","-0.060355111956596","-0.055036600679159","0","-0.019799992442131","0.43400046229362","0","0","0","0","0","-0.19493095576763","-0.23972046375275","0","0","1.2301445007324","0","0","0","0","0","-0.30827215313911","-0.8858522772789","0","-0.050112832337618","0","0","0","0","0","0","0","0.027539383620024","0","0","-0.099368311464787","0","0","4.7694338718429E-5","3.7247733416734E-5","0"
"1/4/1900","1.2728250026703","0","0","0","0","0","0","0.085636466741562","0","0","0","-0.038099564611912","0","0","0","0","0","0","0","0","0.51116144657135","0","0","0","0","0","0","0","0","0","0","0","0","0","0.15918880701065","0","0","0","0","0","-0.029537146911025","-0.033797457814217","0","-0.010074959136546","0.16929842531681","0","0","0","0","0","-0.10561122000217","-0.13863618671894","0","0","0.61044847965241","0","0","0","0","0","-0.28038337826729","-0.75099980831146","0","-0.058121424168348","0","0","0","0","0","0","0","0.066270232200623","0","0","-0.28866595029831","0","0","0.00014090842159931","0.0001100034423871","0"
